epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_contrastive_loss,val_contrastive_loss,learning_rate,contrastive_weight,epoch_time,timestamp
63,0.5468785145453045,0.5127111524343491,100.0,100.0,0.020330346821408187,0.0,5e-05,0.1,36.704113245010376,2025-07-11 22:03:53
64,0.5417493624346597,0.5125987529754639,100.0,100.0,0.019831059567098106,0.0,5e-05,0.1,36.402796506881714,2025-07-11 22:04:29
65,0.5444866503987994,0.5154857486486435,100.0,100.0,0.018504623722817217,0.0,5e-05,0.1,36.172919034957886,2025-07-11 22:05:05
66,0.5393615875925336,0.5113431364297867,100.0,100.0,0.018691001160602485,0.0,5e-05,0.1,37.68497109413147,2025-07-11 22:05:43
67,0.5451332756451198,0.5187842398881912,100.0,100.0,0.021612094582191536,0.0,5e-05,0.1,37.248478412628174,2025-07-11 22:06:20
68,0.540759991322245,0.5108235329389572,100.0,100.0,0.020207519277131984,0.0,5e-05,0.1,36.90887665748596,2025-07-11 22:06:57
69,0.5413332475083215,0.5136428773403168,100.0,100.0,0.01842130467827831,0.0,5e-05,0.1,36.67622208595276,2025-07-11 22:07:34
70,0.5426973849534988,0.5102880746126175,100.0,100.0,0.020629567659593055,0.0,5e-05,0.1,36.421712160110474,2025-07-11 22:08:10
71,0.540812937276704,0.5114032477140427,100.0,100.0,0.01794138311275414,0.0,5e-05,0.1,37.595054149627686,2025-07-11 22:08:48
72,0.540664764387267,0.512678936123848,100.0,100.0,0.01956867503135332,0.0,5e-05,0.1,36.99651789665222,2025-07-11 22:09:25
73,0.5411136150360107,0.5143357217311859,100.0,100.0,0.019046175659501126,0.0,5e-05,0.1,36.37355875968933,2025-07-11 22:10:01
74,0.5391008662325996,0.5133107751607895,100.0,100.0,0.021277184165748104,0.0,5e-05,0.1,36.97770547866821,2025-07-11 22:10:38
75,0.5427950131041663,0.5134247541427612,100.0,100.0,0.018967085983604193,0.0,5e-05,0.1,36.81057000160217,2025-07-11 22:11:15
76,0.5398549139499664,0.5121271759271622,100.0,100.0,0.019320462797103182,0.0,2.5e-05,0.1,36.21110153198242,2025-07-11 22:11:51
77,0.5419384709426335,0.5128547847270966,100.0,100.0,0.018532172610451068,0.0,2.5e-05,0.1,36.98332929611206,2025-07-11 22:12:28
78,0.5369618726628167,0.510440930724144,100.0,100.0,0.019062878098338842,0.0,2.5e-05,0.1,38.04378008842468,2025-07-11 22:13:06
79,0.5384412152426583,0.5118688195943832,100.0,100.0,0.021204535849392414,0.0,2.5e-05,0.1,37.03533220291138,2025-07-11 22:13:43
80,0.5396616969789777,0.5114916414022446,100.0,100.0,0.01862283130841596,0.0,2.5e-05,0.1,37.72710418701172,2025-07-11 22:14:21
81,0.5404946144138064,0.5132361948490143,100.0,100.0,0.01789869910239109,0.0,2.5e-05,0.1,36.63929843902588,2025-07-11 22:14:58
82,0.5405458275760923,0.5109453797340393,100.0,100.0,0.01699110316777868,0.0,1.25e-05,0.1,37.4208562374115,2025-07-11 22:15:35
83,0.5420442372560501,0.5106654912233353,100.0,100.0,0.018942550257114426,0.0,1.25e-05,0.1,37.64966320991516,2025-07-11 22:16:13
84,0.5418882944754192,0.511404886841774,100.0,100.0,0.01887013447204871,0.0,1.25e-05,0.1,37.96025991439819,2025-07-11 22:16:51
85,0.5384288047041211,0.5122529566287994,100.0,100.0,0.016909766676170484,0.0,1.25e-05,0.1,37.556636810302734,2025-07-11 22:17:28
